openalex_id,doi,year,title,venue,authors,cited_by_count,candidate_score,pdf_url,landing_page_url,abstract
https://openalex.org/W2168387440,10.1093/nar/gkq808,2010,Predicting translational diffusion of evolutionary conserved RNA structures by the nucleotide number,Nucleic Acids Research,Werner Albig,44,1,https://academic.oup.com/nar/article-pdf/39/3/e17/16780192/gkq808.pdf,https://doi.org/10.1093/nar/gkq808,"Ribonucleic acids are highly conserved essential parts of cellular life. RNA function is determined to a large extent by its hydrodynamic behaviour. The presented study proposes a strategy to predict the hydrodynamic behaviour of RNA single strands on the basis of the polymer size. By atom-level shell-modelling of high-resolution structures, hydrodynamic radius and diffusion coefficient of evolutionary conserved RNA single strands (ssRNA) were calculated. The diffusion coefficients D of 17-174 nucleotides (nt) containing ssRNA depended on the number of nucleotides N with D = 4.56 × 10(-10) N(-0.39) m(2) s(-1). The hydrodynamic radius R(H) depended on N with R(H) = 5.00 × 10(-10) N(0.38) m. An average ratio of the radius of gyration and the hydrodynamic radius of 0.98 ± 0.08 was calculated in solution. The empirical law was tested by in solution measured hydrodynamic radii and radii of gyration and was found to be highly consistent with experimental data of evolutionary conserved ssRNA. Furthermore, the hydrodynamic behaviour of several evolutionary unevolved ribonucleic acids could be predicted. Based on atom-level shell-modelling of high-resolution structures and experimental hydrodynamic data, empirical models are proposed, which enable to predict the translational diffusion coefficient and molecular size of short RNA single strands solely on the basis of the polymer size."
https://openalex.org/W2029168850,10.1039/c0sm01160f,2011,Conformational analysis and estimation of the persistence length of DNA using atomic force microscopy in solution,Soft Matter,S. Mantelli; Pierre Muller; Sébastien Harlepp; Mounir Maaloum,74,1,,https://doi.org/10.1039/c0sm01160f,"The worm-like chain model describes the mechanical properties of semi-flexible polymers by introducing a certain correlation length along the contour. This correlation length is called the persistence length. Using atomic force microscopy in solution, we performed measurements of the persistence length of DNA molecules. We found good agreement between the theoretical model and experimental data. However, the measured persistence length values in solution differ from those found by several authors using the same technique but in dry air. In order to determine the contribution of the electrostatic persistence length to the total persistence length, we varied the salt concentration. We found a large discrepancy between the Odijk, Skolnick and Fixman theory and our measurements. The effect of divalent ions and the omission in the theory of the dependence of non-electrostatic persistence length on salt concentration are qualitatively invoked."
https://openalex.org/W2020135045,10.1016/j.bpj.2011.06.039,2011,PicoNewton-Millisecond Force Steps Reveal the Transition Kinetics and Mechanism of the Double-Stranded DNA Elongation,Biophysical Journal,Pasquale Bianco; Lorenzo Bongini; Luca Melli; Mario Dolfi; Vincenzo Lombardi,32,1,http://www.cell.com/article/S0006349511007697/pdf,https://doi.org/10.1016/j.bpj.2011.06.039,
https://openalex.org/W2115336799,10.1039/c2mb25310k,2012,Measuring the dynamics of <i>E. coli</i> ribosome biogenesis using pulse-labeling and quantitative mass spectrometry,Molecular BioSystems,Stephen S. Chen; Edit Sperling; Josh M. Silverman; Joseph H. Davis; James R. Williamson,71,1,,https://doi.org/10.1039/c2mb25310k,"The ribosome is an essential organelle responsible for cellular protein synthesis. Until recently, the study of ribosome assembly has been largely limited to in vitro assays, with few attempts to reconcile these results with the more complex ribosome biogenesis process inside the living cell. Here, we characterize the ribosome synthesis and assembly pathway for each of the E. coli ribosomal protein (r-protein) in vivo using a stable isotope pulse-labeling timecourse. Isotope incorporation into assembled ribosomes was measured by quantitative mass spectrometry (qMS) and fit using steady-state flux models. Most r-proteins exhibit precursor pools ranging in size from 0% to 7% of completed ribosomes, and the sizes of these individual r-protein pools correlate well with the order of r-protein binding in vitro. Additionally, we observe anomalously large precursor pools for specific r-proteins with known extra-ribosomal functions, as well as three r-proteins that apparently turnover during steady-state growth. Taken together, this highly precise, time-dependent proteomic qMS approach should prove useful in future studies of ribosome biogenesis and could be easily extended to explore other complex biological processes in a cellular context."
https://openalex.org/W2140066782,10.1016/j.febslet.2013.07.011,2013,"A generic rate equation for catalysed, template‐directed polymerisation",FEBS Letters,Jan‐Hendrik S. Hofmeyr; Olona P. C. Gqwaka; Johann M. Rohwer,12,1,,https://doi.org/10.1016/j.febslet.2013.07.011,"Biosynthetic networks link to growth and reproduction processes through template-directed synthesis of macromolecules such as polynucleotides and polypeptides. No rate equation exists that captures this link in a way that it can effectively be incorporated into a single computational model of the overall process. This paper describes the derivation of such a generic steady-state rate equation for catalysed, template-directed polymerisation reactions with varying monomer stoichiometry and varying chain length. The derivation is based on a classical Michaelis-Menten mechanism with template binding and an arbitrary number of chain elongation steps that produce a polymer composed of an arbitrary number of monomer types. The rate equation only requires the identity of the first dimer in the polymer sequence; for the remainder only the monomer composition needs be known. Further simplification of a term in the denominator yielded an equation requiring no positional information at all, only the monomer composition of the polymer; this equation still gave an excellent estimate of the reaction rate provided that either the monomer concentrations are at least half-saturating, or the polymer is very long."
https://openalex.org/W2585190114,10.3389/fmicb.2017.00154,2017,The Structure and Function of the Gram-Positive Bacterial RNA Degradosome,Frontiers in Microbiology,Kyu Hong Cho,49,0,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00154/pdf,https://doi.org/10.3389/fmicb.2017.00154,"The RNA degradosome is a highly structured protein complex responsible for bulk RNA decay in bacteria. The main components of the complex, ribonucleases, an RNA helicase, and glycolytic enzymes are well-conserved in bacteria. Some components of the degradosome are essential for growth and the disruption of degradosome formation causes slower growth, indicating that this complex is required for proper cellular function. The study of the <i>Escherichia coli</i> degradosome has been performed extensively for the last several decades and has revealed detailed information on its structure and function. On the contrary, the Gram-positive bacterial degradosome, which contains ribonucleases different from the <i>E. coli</i> one, has been studied only recently. Studies on the Gram-positive degradosome revealed that its major component RNase Y was necessary for the full virulence of medically important Gram-positive bacterial pathogens, suggesting that it could be a target of antimicrobial therapy. This review describes the structures and function of Gram-positive bacterial RNA degradosomes, especially those of a Gram-positive model organism <i>Bacillus subtilis</i>, and two important Gram-positive pathogens, <i>Staphylococcus aureus</i> and <i>Streptococcus pyogenes</i>."
https://openalex.org/W2946395693,10.1016/j.cels.2019.05.001,2019,Evaluation of Taroni et al.: Understanding Rare Diseases by MultiPLIER,Cell Systems,Kun‐Hsing Yu,1,0,http://www.cell.com/article/S2405471219301504/pdf,https://doi.org/10.1016/j.cels.2019.05.001,
https://openalex.org/W3112226911,10.15252/msb.20209844,2020,Integrative characterization of the near‐minimal bacterium <i>Mesoplasma florum</i>,Molecular Systems Biology,Dominick Matteau; Jean‐Christophe Lachance; Frédéric Grenier; Samuel Gauthier; James M. Daubenspeck; Kevin Dybvig; Daniel Garneau; Thomas F. Knight,17,0,,https://doi.org/10.15252/msb.20209844,"The near-minimal bacterium Mesoplasma florum is an interesting model for synthetic genomics and systems biology due to its small genome (~ 800 kb), fast growth rate, and lack of pathogenic potential. However, fundamental aspects of its biology remain largely unexplored. Here, we report a broad yet remarkably detailed characterization of M. florum by combining a wide variety of experimental approaches. We investigated several physical and physiological parameters of this bacterium, including cell size, growth kinetics, and biomass composition of the cell. We also performed the first genome-wide analysis of its transcriptome and proteome, notably revealing a conserved promoter motif, the organization of transcription units, and the transcription and protein expression levels of all protein-coding sequences. We converted gene transcription and expression levels into absolute molecular abundances using biomass quantification results, generating an unprecedented view of the M. florum cellular composition and functions. These characterization efforts provide a strong experimental foundation for the development of a genome-scale model for M. florum and will guide future genome engineering endeavors in this simple organism."
https://openalex.org/W3171133702,10.1016/j.cels.2021.05.008,2021,Benchmarked approaches for reconstruction of in vitro cell lineages and in silico models of C. elegans and M. musculus developmental trees,Cell Systems,Wuming Gong; Alejandro A. Granados; Jingyuan Hu; Matthew G. Jones; Ofir Raz; Irepan Salvador‐Martínez; Hanrui Zhang; Ke-Huan K. Chow,68,0,http://www.cell.com/article/S2405471221001940/pdf,https://doi.org/10.1016/j.cels.2021.05.008,"The recent advent of CRISPR and other molecular tools enabled the reconstruction of cell lineages based on induced DNA mutations and promises to solve the ones of more complex organisms. To date, no lineage reconstruction algorithms have been rigorously examined for their performance and robustness across dataset types and number of cells. To benchmark such methods, we decided to organize a DREAM challenge using in vitro experimental intMEMOIR recordings and in silico data for a C. elegans lineage tree of about 1,000 cells and a Mus musculus tree of 10,000 cells. Some of the 22 approaches submitted had excellent performance, but structural features of the trees prevented optimal reconstructions. Using smaller sub-trees as training sets proved to be a good approach for tuning algorithms to reconstruct larger trees. The simulation and reconstruction methods here generated delineate a potential way forward for solving larger cell lineage trees such as in mouse."
https://openalex.org/W4311193936,10.3390/biom12121798,2022,Structural Insights into the Dimeric Form of Bacillus subtilis RNase Y Using NMR and AlphaFold,Biomolecules,Nelly Morellet; Pierre Hardouin; Nadine Assrir; Carine van Heijenoort; Béatrice Golinelli‐Pimpaneau,9,0,https://www.mdpi.com/2218-273X/12/12/1798/pdf?version=1670236447,https://doi.org/10.3390/biom12121798,"RNase Y is a crucial component of genetic translation, acting as the key enzyme initiating mRNA decay in many Gram-positive bacteria. The N-terminal domain of <i>Bacillus subtilis</i> RNase Y (Nter-BsRNaseY) is thought to interact with various protein partners within a degradosome complex. Bioinformatics and biophysical analysis have previously shown that Nter-BsRNaseY, which is in equilibrium between a monomeric and a dimeric form, displays an elongated fold with a high content of α-helices. Using multidimensional heteronuclear NMR and AlphaFold models, here, we show that the Nter-BsRNaseY dimer is constituted of a long N-terminal parallel coiled-coil structure, linked by a turn to a C-terminal region composed of helices that display either a straight or bent conformation. The structural organization of the N-terminal domain is maintained within the AlphaFold model of the full-length RNase Y, with the turn allowing flexibility between the N- and C-terminal domains. The catalytic domain is globular, with two helices linking the KH and HD modules, followed by the C-terminal region. This latter region, with no function assigned up to now, is most likely involved in the dimerization of <i>B. subtilis</i> RNase Y together with the N-terminal coiled-coil structure."
https://openalex.org/W4300979642,10.1063/5.0101118,2022,TriMem: A parallelized hybrid Monte Carlo software for efficient simulations of lipid membranes,The Journal of Chemical Physics,Marc Siggel; Sebastian Kehl; Klaus Reuter; Jürgen Köfinger; Gerhard Hummer,21,0,https://aip.scitation.org/doi/pdf/10.1063/5.0101118,https://doi.org/10.1063/5.0101118,"Lipid membranes are integral building blocks of living cells and perform a multitude of biological functions. Currently, molecular simulations of cellular-scale membrane remodeling processes at atomic resolution are extremely difficult, due to their size, complexity, and the large times-scales on which these processes occur. Instead, elastic membrane models are used to simulate membrane shapes and transitions between them and to infer their properties and functions. Unfortunately, an efficiently parallelized open-source simulation code to do so has been lacking. Here, we present TriMem, a parallel hybrid Monte Carlo simulation engine for triangulated lipid membranes. The kernels are efficiently coded in C++ and wrapped with Python for ease-of-use. The parallel implementation of the energy and gradient calculations and of Monte Carlo flip moves of edges in the triangulated membrane enable us to simulate large and highly curved membrane structures. For validation, we reproduce phase diagrams of vesicles with varying surface-to-volume ratios and area difference. We also compute the density of states to verify correct Boltzmann sampling. The software can be used to tackle a range of large-scale membrane remodeling processes as a step toward cell-scale simulations. Additionally, extensive documentation make the software accessible to the broad biophysics and computational cell biology communities."
https://openalex.org/W4402681508,10.1021/acs.jpcb.4c04100,2024,"CHARMM at 45: Enhancements in Accessibility, Functionality, and Speed",The Journal of Physical Chemistry B,Wonmuk Hwang; Steven L. Austin; Arnaud Blondel; Eric D. Boittier; Stefan Boresch; Matthias Buck; Joshua Buckner; Amedeo Caflisch,90,0,,https://doi.org/10.1021/acs.jpcb.4c04100,"Since its inception nearly a half century ago, CHARMM has been playing a central role in computational biochemistry and biophysics. Commensurate with the developments in experimental research and advances in computer hardware, the range of methods and applicability of CHARMM have also grown. This review summarizes major developments that occurred after 2009 when the last review of CHARMM was published. They include the following: new faster simulation engines, accessible user interfaces for convenient workflows, and a vast array of simulation and analysis methods that encompass quantum mechanical, atomistic, and coarse-grained levels, as well as extensive coverage of force fields. In addition to providing the current snapshot of the CHARMM development, this review may serve as a starting point for exploring relevant theories and computational methods for tackling contemporary and emerging problems in biomolecular systems. CHARMM is freely available for academic and nonprofit research at https://academiccharmm.org/program."
https://openalex.org/W4402644419,10.1038/s41576-024-00768-0,2024,Genome-scale models in human metabologenomics,Nature Reviews Genetics,Adil Mardinoğlu; Bernhard Ø. Palsson,41,0,,https://doi.org/10.1038/s41576-024-00768-0,
https://openalex.org/W4390904437,10.1038/s41467-024-44819-w,2024,Mesoscale simulation of biomembranes with FreeDTS,Nature Communications,Weria Pezeshkian; John H. Ipsen,19,0,https://www.nature.com/articles/s41467-024-44819-w.pdf,https://doi.org/10.1038/s41467-024-44819-w,"We present FreeDTS software for performing computational research on biomembranes at the mesoscale. In this software, a membrane is represented by a dynamically triangulated surface equipped with vertex-based inclusions to integrate the effects of integral and peripheral membrane proteins. Several algorithms are included in the software to simulate complex membranes at different conditions such as framed membranes with constant tension, vesicles and high-genus membranes with various fixed volumes or constant pressure differences and applying external forces to membrane regions. Furthermore, the software allows the user to turn off the shape evolution of the membrane and focus solely on the organization of proteins. As a result, we can take realistic membrane shapes obtained from, for example, cryo-electron tomography and backmap them into a finer simulation model. In addition to many biomembrane applications, this software brings us a step closer to simulating realistic biomembranes with molecular resolution. Here we provide several interesting showcases of the power of the software but leave a wide range of potential applications for interested users."
https://openalex.org/W4406464901,10.1016/j.cell.2024.12.020,2025,SMC motor proteins extrude DNA asymmetrically and can switch directions,Cell,Roman Barth; Iain F. Davidson; Jaco van der Torre; Michael Täschner; Stephan Gruber; Jan‐Michael Peters; Cees Dekker,27,0,,https://doi.org/10.1016/j.cell.2024.12.020,"Structural maintenance of chromosomes (SMC) complexes organize the genome via DNA loop extrusion. Although some SMCs were reported to do so symmetrically, reeling DNA from both sides into the extruded DNA loop simultaneously, others perform loop extrusion asymmetrically toward one direction only. The mechanism underlying this variability remains unclear. Here, we examine the directionality of DNA loop extrusion by SMCs using in vitro single-molecule experiments. We find that cohesin and SMC5/6 do not reel in DNA from both sides, as reported before, but instead extrude DNA asymmetrically, although the direction can switch over time. Asymmetric DNA loop extrusion thus is the shared mechanism across all eukaryotic SMC complexes. For cohesin, direction switches strongly correlate with the turnover of the subunit NIPBL, during which DNA strand switching may occur. Apart from expanding by extrusion, loops frequently diffuse and shrink. The findings reveal that SMCs, surprisingly, can switch directions."
